"date","tweet","client","year","hour","time","month"
"Oct 8 2017 02:51:06 PM","RT @opinionsamerica: @realDonaldTrump Strong administration leads to a strong response.","[Twitter for iPhone]",2017,2,"AM","10"
"Oct 8 2017 07:41:44 AM","RT @realDonaldTrump: More and more people are suggesting that Republicans (and me) should be given Equal Time on T.V. when you look at the…","[Twitter for iPhone]",2017,7,"AM","10"
"Oct 5 2017 09:16:32 PM","RT @FoxBusiness: #StockAlert: U.S. markets since the election https://t.co/1kwamJuizO","[Twitter for iPhone]",2017,9,"AM","10"
"Oct 5 2017 09:15:36 PM","RT @Scavino45: .@POTUS @realDonaldTrump in the Oval Office w/senior U.S. military leaders prior to dinner hosted by the President & First L…","[Twitter for iPhone]",2017,9,"AM","10"
"Oct 5 2017 05:34:12 AM","RT @ABC: Pres. Trump: ""We cannot be defined by the evil that threatens us or the violence that incites such terror."" https://t.co/eduBJDysI…","[Twitter for iPhone]",2017,5,"AM","10"
"Oct 5 2017 05:31:39 AM","RT @Scavino45: .@POTUS & @FLOTUS w/ @LVMPD Officer Cook, 2nd day on job, received gunshot wound to the right chest & right arm, saving live…","[Twitter for iPhone]",2017,5,"AM","10"
"Oct 5 2017 05:31:24 AM","RT @Scavino45: .@POTUS @realDonaldTrump and @FLOTUS Melania visit with @UMCSN patient Tiffany Huizarin Las Vegas earlier today. #VegasStron…","[Twitter for iPhone]",2017,5,"AM","10"
"Oct 5 2017 05:30:40 AM","RT @FoxNews: Geraldo Blasts 'Fake News' Reports About Trump's Visit to Puerto Rico https://t.co/9jO0D3BMvE","[Twitter for iPhone]",2017,5,"AM","10"
"Oct 3 2017 07:28:24 PM","RT @PressSec: .@POTUS and @FLOTUS meet w/ some of America's finest on the USS Kearsarge off the coast of PR. https://t.co/sR3Jd6rvNK","[Twitter for iPhone]",2017,7,"AM","10"
"Oct 3 2017 07:27:11 PM","RT @seanhannity: Tonight the truth about how despicable the media and the left are in America today. We will name names. 9 est Hannity Fox…","[Twitter for iPhone]",2017,7,"AM","10"
"Oct 3 2017 07:26:36 PM","RT @IvankaTrump: 3/4: This Administration is deeply committed to those who serve & their families who make it possible through their love a…","[Twitter for iPhone]",2017,7,"AM","10"
"Oct 3 2017 07:25:34 PM","RT @billoreilly: FNC dominated ratings last night. MSNBC-disaster demonstrating folks don't trust the network. https://t.co/rryWmyXe7C toni…","[Twitter for iPhone]",2017,7,"AM","10"
"Oct 3 2017 07:24:02 PM","RT @Jenniffer2012: Thank you @realDonaldTrump for all the help you are providing for Puerto Rico. We’re are grateful and happy to welcome y…","[Twitter for iPhone]",2017,7,"AM","10"
"Oct 1 2017 07:05:25 AM","RT @SLandinSoCal: When you kneel for our #NationalAnthem, you aren't protesting a specific issue, you are protesting our Nation and EVERYTH…","[Twitter for iPhone]",2017,7,"AM","10"
"Sep 30 2017 06:41:09 AM","RT @FLOTUS: Thank you to all who participated in today's discussion on opioid abuse. By talking about it, we can start to make a real diffe…","[Twitter for iPhone]",2017,6,"AM","09"
"Sep 30 2017 06:40:42 AM","RT @DeptofDefense: VIDEO: Elements of the #DoD and @FEMA are providing humanitarian relief for #PuertoRico 🇵🇷 and #USVI 🇻🇮 . https://t.co/…","[Twitter for iPhone]",2017,6,"AM","09"
"Sep 30 2017 06:39:45 AM","RT @usairforce: ⚡️ “#AirForce relief efforts in #PuertoRico & #VirginIslands” https://t.co/gonmsZusSe","[Twitter for iPhone]",2017,6,"AM","09"
"Sep 30 2017 06:35:00 AM","RT @USCGSoutheast: .@USCG crews worked together with the @RedCross, @fema, and members of local #police, #fire and #government to distribut…","[Twitter for iPhone]",2017,6,"AM","09"
"Sep 29 2017 08:33:27 PM","RT @Scavino45: #USNSComfort en route to #PuertoRico, from Norfolk, Virginia to support Hurricane Maria relief efforts. 🇺🇸🇵🇷 https://t.co/HW…","[Twitter for iPhone]",2017,8,"AM","09"
"Sep 29 2017 08:32:52 PM","RT @Scavino45: Under POTUS' @realDonaldTrump ☑️S&P 500 38th📈Record High ☑️NASDAQ 44th📈Record High ☑️#MakeAmericaGreatAgain🇺🇸 https://t.co…","[Twitter for iPhone]",2017,8,"AM","09"
"Sep 29 2017 08:30:27 PM","RT @Scavino45: ""Manufacturer Optimism Hits Record High After #TaxReform Plan Revealed"" https://t.co/RbVmEe4sqq","[Twitter for iPhone]",2017,8,"AM","09"
"Sep 29 2017 08:30:08 PM","RT @Scavino45: POTUS' @realDonaldTrump on Hurricane Response Efforts in #PuertoRico on Instagram, part of 9/29/17 Weekly Address. 🎥https://…","[Twitter for iPhone]",2017,8,"AM","09"
"Sep 29 2017 08:29:20 PM","RT @EricTrump: Congratulations @SeanHannity! Looking forward to being on the show tonight at 9pmET Hannity beats Maddow - POLITICO https:/…","[Twitter for iPhone]",2017,8,"AM","09"
"Sep 29 2017 08:28:35 PM","RT @FoxNews: TUNE IN: @EricTrump joins @seanhannity TONIGHT at 9p ET on @FoxNews Channel! #Hannityat9 https://t.co/foDzkcAKJe","[Twitter for iPhone]",2017,8,"AM","09"
"Sep 29 2017 08:24:10 PM","RT @LouDobbs: #AmericaFirst- @KellyannePolls: The Middle Class & businesses will benefit from @POTUS' historic tax revolution. #Dobbs #MAGA…","[Twitter for iPhone]",2017,8,"AM","09"
"Sep 28 2017 08:07:04 PM","RT @GOPChairwoman: The Trump Inaugural Committee is donating $3 million in surplus funds to victims of the latest hurricanes. https://t.co…","[Twitter for iPhone]",2017,8,"AM","09"
"Sep 28 2017 06:49:35 PM","RT @billoreilly: Hannity crushing MSNBC at 9. Good for him! Check the No Spin News on https://t.co/rryWmyXe7C. Killing England a huge bests…","[Twitter for iPhone]",2017,6,"AM","09"
"Sep 28 2017 06:47:51 PM","RT @IvankaTrump: Thank you to the amazing men and women working tirelessly to bring relief to those in need. #PuertoRico #HurricaneMaria ht…","[Twitter for iPhone]",2017,6,"AM","09"
"Sep 26 2017 03:11:48 PM","RT @ricardorossello: Briefed @POTUS @realDonaldTrump in #SituationRoom and thanked him for his leadership, quick response & commitment to o…","[Twitter for iPhone]",2017,3,"AM","09"
"Sep 25 2017 08:06:42 AM","RT @jayMAGA45: NFLplayer PatTillman joined U.S. Army in 2002. He was killed in action 2004. He fought 4our country/freedom. #StandForOurAnt…","[Twitter for iPhone]",2017,8,"AM","09"
"Sep 24 2017 02:14:47 PM","RT @DonnaWR8: @realDonaldTrump I wonder what this BRAVE American would give to stand on his OWN two legs just ONCE MORE for our #Anthem?…","[Twitter for iPhone]",2017,2,"AM","09"
"Sep 24 2017 02:12:50 PM","RT @DonnaWR8: @realDonaldTrump You can boycott our anthem WE CAN BOYCOTT YOU! #NFL #MAGA https://t.co/ryYzZnXjXE","[Twitter for iPhone]",2017,2,"AM","09"
"Sep 22 2017 05:36:50 AM","RT @DonnaWR8: .@POTUS #TRUMP🇺🇸 & @FLOTUS🌺 When ALL seemed HOPELESS...YOU brought HOPE! You INSPIRE us ALL! #MAGA #Harvey @Scavino45 #USA…","[Twitter for iPhone]",2017,5,"AM","09"
"Sep 22 2017 05:30:56 AM","RT @TwitterData: These are the 10 most Tweeted about world leaders during the first day of #UNGA General Debate https://t.co/HhlOlNAkDJ","[Twitter for iPhone]",2017,5,"AM","09"
"Sep 20 2017 02:09:58 PM","RT @VP: Went to the Senate today to say @POTUS & I fully support Graham-Cassidy plan to repeal/replace Obamacare. Let's get this done. http…","[Twitter for iPhone]",2017,2,"AM","09"
"Sep 20 2017 06:03:31 AM","RT @Franklin_Graham: Join me in praying for @POTUS. He reminded the world, “If the righteous many do not confront the wicked few, then evil…","[Twitter for iPhone]",2017,6,"AM","09"
"Sep 20 2017 05:47:35 AM","RT @RealEagleBites: @realDonaldTrump It is the height of hypocrisy. Obama and Clinton in effect gave nuclear weapons to North Korea by thei…","[Twitter for iPhone]",2017,5,"AM","09"
"Sep 20 2017 05:42:33 AM","RT @DonnaWR8: @realDonaldTrump Thank you @POTUS for believing in Us like we believed in you! #MAGA https://t.co/C476SHWd0m","[Twitter for iPhone]",2017,5,"AM","09"
"Sep 20 2017 05:00:18 AM","RT @Scavino45: ""The Iran deal was one of the worst & most one sided transactions the United States has EVER entered into."" @POTUS @realDona…","[Twitter for iPhone]",2017,5,"AM","09"
"Sep 20 2017 05:00:10 AM","RT @Scavino45: #WeThePeople🇺🇸 #USAatUNGA #UNGA https://t.co/8VsFL9MZxx","[Twitter for iPhone]",2017,5,"AM","09"
"Sep 20 2017 04:59:48 AM","RT @Scavino45: .@POTUS @realDonaldTrump and @UN Secretary-General @AntonioGuterres pose for📸prior to their expanded bilateral meeting. #USA…","[Twitter for iPhone]",2017,4,"AM","09"
"Sep 19 2017 06:22:59 AM","RT @IvankaTrump: I have long respected India's accomplished and charismatic Foreign Minister @SushmaSwaraj, and it was an honor to meet her…","[Twitter for iPhone]",2017,6,"AM","09"
"Sep 17 2017 08:03:32 AM","RT @realDonaldTrump: Loser terrorists must be dealt with in a much tougher manner.The internet is their main recruitment tool which we must…","[Twitter for iPhone]",2017,8,"AM","09"
"Sep 17 2017 08:02:26 AM","RT @realDonaldTrump: The travel ban into the United States should be far larger, tougher and more specific-but stupidly, that would not be…","[Twitter for iPhone]",2017,8,"AM","09"
"Sep 17 2017 07:29:57 AM","RT @markets: What Is Trump worth to Twitter? One analyst estimates $2 billion https://t.co/knniVpqr35 https://t.co/djkZiRk5nL","[Twitter for iPhone]",2017,7,"AM","09"
"Sep 17 2017 07:16:31 AM","RT @Fuctupmind: @realDonaldTrump Donald Trump's amazing golf swing #CrookedHillary https://t.co/vKhxxFCBV1","[Twitter for iPhone]",2017,7,"AM","09"
"Sep 17 2017 07:12:19 AM","RT @Team_Trump45: @realDonaldTrump https://t.co/Vu56q4z2XJ","[Twitter for iPhone]",2017,7,"AM","09"
"Sep 17 2017 07:12:02 AM","RT @Team_Trump45: @realDonaldTrump https://t.co/MOnPkuKxQM","[Twitter for iPhone]",2017,7,"AM","09"
"Sep 17 2017 07:11:39 AM","RT @Team_Trump45: @realDonaldTrump https://t.co/1zo6zc2pxt","[Twitter for iPhone]",2017,7,"AM","09"
"Sep 17 2017 07:05:59 AM","RT @glamourizes: @realDonaldTrump Only true Americans can see that president Trump is making America great. He's the only person who can! H…","[Twitter for iPhone]",2017,7,"AM","09"
"Sep 17 2017 07:02:42 AM","RT @Team_Trump45: @realDonaldTrump https://t.co/dw0zKYtyfT","[Twitter for iPhone]",2017,7,"AM","09"
"Sep 17 2017 07:00:47 AM","RT @dmartosko: This is the #NYTimes. Can you understand why so many reporters are cautious about working for them? https://t.co/LRJKtFNgM4","[Twitter for iPhone]",2017,7,"AM","09"
"Sep 12 2017 07:17:56 AM","RT @LouDobbs: Making America Great Again- @Kellyannepolls: After #Irma @POTUS is focused on saving lives, not swamp shenanigans. #Dobbs #MA…","[Twitter for iPhone]",2017,7,"AM","09"
"Sep 10 2017 05:37:38 AM","RT @Scavino45: Hurricane force winds hit Florida Keys. 390 shelters have been opened in Florida. Shelters near you➡️https://t.co/lL5pDP0N9D…","[Twitter for iPhone]",2017,5,"AM","09"
"Sep 10 2017 05:37:05 AM","RT @SecretarySonny: Serious @Cabinet meeting today, called by @POTUS at Camp David. Reports on #Irma's track, potential impact, fed & state…","[Twitter for iPhone]",2017,5,"AM","09"
"Sep 10 2017 05:35:49 AM","RT @TravelGov: Continue to notify us of US citizens overseas impacted by #HurricaneIrma & #HurricaneJose. https://t.co/EuIpTB144z https://t…","[Twitter for iPhone]",2017,5,"AM","09"
"Sep 10 2017 05:34:25 AM","RT @KellyannePolls: Love and prayers for friends Adrienne & Eric Bolling. May Eric Chase know eternal peace. https://t.co/rtoCsVpPGy","[Twitter for iPhone]",2017,5,"AM","09"
"Sep 10 2017 05:33:42 AM","RT @NYPDnews: Many supported NYers when Sandy hit. Now our NY Task Force-1 can be there to help others during Harvey & #HurricaneIrma. Here…","[Twitter for iPhone]",2017,5,"AM","09"
"Sep 10 2017 05:32:36 AM","RT @seanhannity: @ericbolling To my dear friend, please know we all love you, will be here for you and your family.","[Twitter for iPhone]",2017,5,"AM","09"
"Sep 10 2017 05:28:19 AM","RT @DonaldJTrumpJr: Great pic from a friend on @CBPflorida @CustomsBorder who have been helping with #harvey recovery and now with #irma. T…","[Twitter for iPhone]",2017,5,"AM","09"
"Sep 10 2017 05:27:22 AM","RT @Scavino45: Florida Governor Rick @FLGovScott. #HurricaineIrma https://t.co/ch3wx9HDMj","[Twitter for iPhone]",2017,5,"AM","09"
"Sep 10 2017 05:27:09 AM","RT @EricTrump: Please stay safe #Florida! You are in our thoughts and we are praying for you! 🇺🇸🇺🇸🇺🇸 https://t.co/B3998hZyHI","[Twitter for iPhone]",2017,5,"AM","09"
"Sep 7 2017 07:53:07 AM","RT @GOP: .@IvankaTrump: This administration is committed to keeping working families at the forefront of our agenda. https://t.co/rHqFqUJGWI","[Twitter for iPhone]",2017,7,"AM","09"
"Sep 7 2017 07:52:15 AM","RT @WhiteHouse: The current tax code is a burden on American taxpayers and harmful to American job-creators. Learn more: https://t.co/w5eMl…","[Twitter for iPhone]",2017,7,"AM","09"
"Sep 7 2017 07:51:35 AM","RT @GOP: .@POTUS: I want to work with Congress, Republicans, and Democrats on a plan that is pro-growth, pro-jobs, pro-worker, and pro-Amer…","[Twitter for iPhone]",2017,7,"AM","09"
"Sep 6 2017 06:37:18 AM","RT @VP: .@POTUS is committed to the health & well-being of the US people & we are confident Dr. Jerome Adams will succeed as our new surgeo…","[Twitter for iPhone]",2017,6,"AM","09"
"Sep 5 2017 07:50:00 AM","RT @The_Trump_Train: @realDonaldTrump Make no mistake, we are going to put the interest of AMERICAN CITIZENS FIRST! The forgotten men & w…","[Twitter for iPhone]",2017,7,"AM","09"
"Sep 5 2017 07:07:09 AM","RT @DanScavino: 'Trump as Commander in Chief, Making the Hard Decisions' by LTG (Ret) Kellogg, a highly decorated Vietnam War Vet: https://…","[Twitter for iPhone]",2017,7,"AM","09"
"Sep 2 2017 09:42:36 PM","RT @Team_Trump45: @realDonaldTrump https://t.co/o1x6X2qQdM","[Twitter for iPhone]",2017,9,"AM","09"
"Sep 2 2017 09:41:40 PM","RT @ColumbiaBugle: @realDonaldTrump @FLOTUS President Trump greeting families affected by Hurricane Harvey. #TexasStrong https://t.co/5Ga3d…","[Twitter for iPhone]",2017,9,"AM","09"
"Sep 2 2017 09:40:24 PM","RT @ColumbiaBugle: @realDonaldTrump Love our @FLOTUS! https://t.co/6LT9mLAJ86","[Twitter for iPhone]",2017,9,"AM","09"
"Aug 31 2017 07:35:50 AM","RT @FoxNews: .@KellyannePolls on Harvey recovery: We hope when it comes to basic Hurricane Harvey funding that we can rely upon a nonpartis…","[Twitter for iPhone]",2017,7,"AM","08"
"Aug 30 2017 08:29:31 PM","RT @SecShulkin: Our Mobile Vet Center set up and ready to help #Veterans impacted by #HurricaneHarvey in Corpus Christi. https://t.co/P3qNX…","[Twitter for iPhone]",2017,8,"AM","08"
"Aug 30 2017 07:50:13 PM","RT @IvankaTrump: We must reform our tax code so that all Americans can succeed in our modern economy & achieve the American Dream! #TaxRefo…","[Twitter for iPhone]",2017,7,"AM","08"
"Aug 29 2017 11:06:57 AM","RT @BrazoriaCounty: https://t.co/sUTyXBzer9","[Twitter for iPhone]",2017,11,"AM","08"
"Aug 29 2017 06:31:46 AM","RT @TheFive: ""Trump just won on law & order and now he's delivering the goods."" -@jessebwatters #thefive","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 29 2017 06:22:57 AM","RT @TXMilitary: #PhotosFromTheField: Aerial photos from our rescue crews earlier today. #Harvey #TMDHarvey @USNationalGuard https://t.co/fA…","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 29 2017 06:22:40 AM","RT @NWSHouston: Historic flooding is still ongoing across the area. If evacuated, please DO NOT return home until authorities indicate it i…","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 28 2017 08:13:16 AM","RT @GregAbbott_TX: Thanks to the Texas National Guard for their help to rescue flooded Texans. #HurricaneHarvey https://t.co/lhpJtAne10","[Twitter for iPhone]",2017,8,"AM","08"
"Aug 28 2017 08:11:47 AM","RT @Inspire_Us: No color, no religion, no nationality should come between us, we are all children of God. - Mother Teresa","[Twitter for iPhone]",2017,8,"AM","08"
"Aug 28 2017 08:08:54 AM","RT @KatiePavlich: Your boss pardoned a traitor who gave U.S. enemies state secrets, he also pardoned a terrorist who killed Americans. Spar…","[Twitter for iPhone]",2017,8,"AM","08"
"Aug 28 2017 08:08:39 AM","RT @DineshDSouza: Finally, as if by accident, the @washingtonpost breaks down & admits the truth about where the violence is coming from ht…","[Twitter for iPhone]",2017,8,"AM","08"
"Aug 26 2017 06:23:50 AM","RT @VP: All Americans in harms way need to be prepared and should continue visiting https://t.co/2H22XpTtPj for critical updates on #Hurric…","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 26 2017 06:22:32 AM","RT @EPAScottPruitt: Thoughts and prayers for those in Texas & Louisiana. I am closely monitoring #Harvey developments along with @fema & @E…","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 26 2017 06:17:16 AM","RT @GovAbbott: To ensure your safety ahead of #Harvey heed warnings from local officials & review important safety information. https://t.c…","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 25 2017 08:48:01 PM","RT @realDonaldTrump: At the request of the Governor of Texas, I have signed the Disaster Proclamation, which unleashes the full force of go…","[Twitter for iPhone]",2017,8,"AM","08"
"Aug 25 2017 05:25:06 AM","RT @EricTrump: Honored to speak at the RNC Summer Meeting in Nashville Tennessee this evening! @GOP #MAGA @GOPChairwoman 🇺🇸🇺🇸🇺🇸 https://t.c…","[Twitter for iPhone]",2017,5,"AM","08"
"Aug 24 2017 10:23:34 PM","RT @GregAbbott_TX: Spoke with Pres. Trump & heads of Homeland Security & FEMA. They're helping Texas respond to #HurricaneHarvey. https://t…","[Twitter for iPhone]",2017,10,"AM","08"
"Aug 24 2017 07:33:32 AM","RT @JerryTravone: @realDonaldTrump https://t.co/6XJxEg1gSs","[Twitter for iPhone]",2017,7,"AM","08"
"Aug 21 2017 10:01:28 PM","RT @marcorubio: Good #AfghanStrategy & excellent speech by @POTUS laying it out to the nation.","[Twitter for iPhone]",2017,10,"AM","08"
"Aug 18 2017 10:27:55 AM","RT @hughhewitt: @realDonaldTrump I spoke to a group of influential CA GOPers tonight, long time activists, bundlers, influencers. Support f…","[Twitter for iPhone]",2017,10,"AM","08"
"Aug 18 2017 10:27:51 AM","RT @hughhewitt: #NeverTrumpers elite MSMers and virtue signalers are persuading themselves that @realDonaldTrump supporters are deserting.…","[Twitter for iPhone]",2017,10,"AM","08"
"Aug 16 2017 12:50:13 PM","RT @JacobAWohl: @realDonaldTrump President Trump alone has succeeded in bringing the Stock Market, Small Business Index and Consumer Comfor…","[Twitter for iPhone]",2017,12,"PM","08"
"Aug 16 2017 06:32:39 AM","RT @FoxNews: .@POTUS: ""Our infrastructure will again be the best in the world. We used to have the greatest infrastructure anywhere in the…","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 16 2017 06:32:12 AM","RT @jessebwatters: Thanks for watching!! https://t.co/QEjLzzGjDk","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 16 2017 06:24:34 AM","RT @Harlan: Watching MSM you would have no idea @realDonaldTrump clearly, unambiguously & repeatedly condemned the bigotry & violence in Ch…","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 15 2017 06:03:32 AM","RT @MikeHolden42: @foxandfriends @realDonaldTrump He's a fascist, so not unusual.","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 15 2017 06:03:23 AM","RT @SLandinSoCal: @foxandfriends @realDonaldTrump Nothing can stop the #TrumpTrain‼️ https://t.co/PprEMbiZQa","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 15 2017 05:55:58 AM","RT @foxandfriends: FOX NEWS EXCLUSIVE: President Trump 'seriously considering' a pardon for ex-Sheriff Joe Arpaio https://t.co/Rgw8l7i9Xl","[Twitter for iPhone]",2017,5,"AM","08"
"Aug 14 2017 10:11:23 PM","RT @JackPosobiec: Meanwhile: 39 shootings in Chicago this weekend, 9 deaths. No national media outrage. Why is that? https://t.co/9Crutnnrp8","[Twitter for iPhone]",2017,10,"AM","08"
"Aug 14 2017 09:38:05 PM","RT @foxandfriends: Sec. Mattis: If North Korea fires missile at US, it's 'game on' https://t.co/CfPL9u2I2G","[Twitter for iPhone]",2017,9,"AM","08"
"Aug 14 2017 05:31:05 PM","RT @FiIibuster: @realDonaldTrump We have a President that is putting the security and prosperity of America first. Thank you, President Tru…","[Twitter for iPhone]",2017,5,"AM","08"
"Aug 13 2017 05:03:32 PM","RT @axios: The DOJ is opening a civil rights investigation on the car attack in Charlottesville https://t.co/bkqmQENipV","[Twitter for iPhone]",2017,5,"AM","08"
"Aug 13 2017 05:01:17 PM","RT @FoxNews: .@AlanDersh: Trump Has 'More Credibility' Than Obama With North Korea https://t.co/0w1L01EL0q https://t.co/9Q3FYUmNy1","[Twitter for iPhone]",2017,5,"AM","08"
"Aug 13 2017 05:00:47 PM","RT @DailyCaller: Guam Governor To Trump: I’ve Never Felt Safer Than ‘With You At The Helm’ https://t.co/ESwleDjwuB https://t.co/2UwKmzJtPY","[Twitter for iPhone]",2017,5,"AM","08"
"Aug 13 2017 07:17:13 AM","RT @SecretService: Our thoughts & prayers are with the families, friends & colleagues of #Virginia's @VSPPIO Lt Cullen & Tpr Bates #Charlot…","[Twitter for iPhone]",2017,7,"AM","08"
"Aug 11 2017 08:19:02 AM","RT @PacificCommand: #USAF B-1B Lancer #bombers on Guam stand ready to fulfill USFK’s #FightTonight mission if called upon to do so https://…","[Twitter for iPhone]",2017,8,"AM","08"
"Aug 11 2017 06:12:56 AM","RT @foxandfriends: Trump fires new warning shot at McConnell, leaves door open on whether he should step down https://t.co/tJIRc0usWl","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 11 2017 06:12:14 AM","RT @foxandfriends: Senators learn the hard way about the fallout from turning on Trump https://t.co/wq8Im1cHpy","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 11 2017 06:08:03 AM","RT @foxandfriends: FOX NEWS ALERT: 2 US drone strikes in Somalia target Al Qaeda and Al-Shabaab https://t.co/MqrY7zbMy2","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 10 2017 06:17:25 AM","RT @foxandfriends: FOX NEWS ALERT: North Korea responds to U.S. with Guam attack plan as Secretary Mattis warns Kim Jung Un “he is grossly…","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 10 2017 06:13:18 AM","RT @ProgressPolls: Who is a better President of the United States? #ObamaDay","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 9 2017 08:20:57 PM","RT @markets: U.S. job openings surge to record https://t.co/3CPH78Sfvw via @ShoChandra https://t.co/JFhQ7HFN69","[Twitter for iPhone]",2017,8,"AM","08"
"Aug 9 2017 08:18:36 PM","RT @TheFive: ""@POTUS being unpredictable is a big asset, North Korea knew exactly what President Obama was going to do.""- @jessebwatters","[Twitter for iPhone]",2017,8,"AM","08"
"Aug 9 2017 08:18:14 PM","RT @AmbJohnBolton: Our country & civilians are vulnerable today because @BarackObama did not believe in national missile defense. Let’s nev…","[Twitter for iPhone]",2017,8,"AM","08"
"Aug 9 2017 06:26:47 AM","RT @foxandfriends: President Trump vows America will respond to North Korean threats with ""fire & fury"" in a warning to the rogue nation ht…","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 9 2017 06:24:44 AM","RT @foxandfriends: France vehicle attack leaves at least six soldiers injured https://t.co/bm7gevcQi2","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 9 2017 06:23:25 AM","RT @foxandfriends: Trump vows U.S. 'power' will meet North Korean threat https://t.co/od7Ohr51XD","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 9 2017 06:22:58 AM","RT @foxandfriends: Millions of gallons of Mexican waste threaten Border Patrol agents https://t.co/yGAq4IgHOs","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 9 2017 06:22:10 AM","RT @foxandfriends: U.S. Air Force jets take off from Guam for training, ensuring they can 'fight tonight' https://t.co/E4EGIyNSHP","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 9 2017 05:56:36 AM","RT @TheFive: ""Media bias is not just about what they report, it's also about what they don't report.""-@jessebwatters #thefive","[Twitter for iPhone]",2017,5,"AM","08"
"Aug 8 2017 01:11:43 PM","RT @FoxNews: Jobs added during @POTUS' time in office. https://t.co/zD0FkFvHVx","[Twitter for iPhone]",2017,1,"AM","08"
"Aug 8 2017 05:59:25 AM","RT @foxandfriends: OPIOID CRISIS: Worse than we thought, with a new study showing overdose deaths were under reported https://t.co/27kLJKRX…","[Twitter for iPhone]",2017,5,"AM","08"
"Aug 8 2017 05:59:04 AM","RT @foxandfriends: Anthem announces it will withdraw from ObamaCare Exchange in Nevada https://t.co/d0CxeHQKwz","[Twitter for iPhone]",2017,5,"AM","08"
"Aug 8 2017 05:41:59 AM","RT @foxandfriends: U.S. spy satellites detect North Korea moving anti-ship cruise missiles to patrol boat https://t.co/BPFXsLffgy","[Twitter for iPhone]",2017,5,"AM","08"
"Aug 7 2017 01:18:33 PM","RT @realDonaldTrump: On #PurpleHeartDay💜I thank all the brave men and women who have sacrificed in battle for this GREAT NATION! #USA🇺🇸 htt…","[Twitter for iPhone]",2017,1,"AM","08"
"Aug 6 2017 05:43:29 PM","RT @IvankaTrump: The Administration is committed to supporting military spouses in the workforce. Thanks Kim for sharing your story! https:…","[Twitter for iPhone]",2017,5,"AM","08"
"Aug 5 2017 05:18:56 PM","RT @RightlyNews: ""What's a high priced Clinton attorney doing representing a low level IT staffer for the Democrats?"" -@jessebwatters on t…","[Twitter for iPhone]",2017,5,"AM","08"
"Aug 5 2017 06:12:08 AM","RT @FoxNews: More than 1 million jobs added since @POTUS took office. https://t.co/ZVsC9oi9Ds https://t.co/NNL1FwNMLU","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 4 2017 06:30:27 PM","RT @IvankaTrump: Since @realDonaldTrump inauguration, over 1 million net new jobs have been created in the American economy! #MAGA","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 4 2017 06:27:36 PM","RT @dcexaminer: Emails show Washington Post, New York Times reporters unenthusiastic about covering Clinton-Lynch meeting https://t.co/PKSL…","[Twitter for iPhone]",2017,6,"AM","08"
"Aug 4 2017 08:21:00 AM","RT @paultdove: @FoxBusiness Republican Senators who are opposing the President, look at the great economic news: Americans Are Noticing!","[Twitter for iPhone]",2017,8,"AM","08"
"Aug 4 2017 08:20:21 AM","RT @Bet22325450ste: @FoxBusiness @foxandfriends Come on America. Get on the Trump Train. The winners already have boarded! The losers are w…","[Twitter for iPhone]",2017,8,"AM","08"
"Aug 4 2017 08:18:59 AM","RT @FoxBusiness: #BreakingNews: U.S. employers added 209,000 jobs in July, unemployment rate down to 4.3% #JobsReport https://t.co/mWaTLMg1…","[Twitter for iPhone]",2017,8,"AM","08"
"Aug 4 2017 08:18:38 AM","RT @foxandfriends: .@JudgeJeanine: There will be an uproar in this country if they end up with an indictment against a Trump family member…","[Twitter for iPhone]",2017,8,"AM","08"
"Aug 4 2017 08:18:21 AM","RT @RealJamesWoods: I've never witnessed such hatred for a man who is willing to work for free to make his beloved country a better place.…","[Twitter for iPhone]",2017,8,"AM","08"
"Aug 4 2017 05:29:11 AM","RT @Team_Trump45: @realDonaldTrump We won. Move on. https://t.co/YnUKMoyegB","[Twitter for iPhone]",2017,5,"AM","08"
"Aug 3 2017 07:05:07 AM","RT @JacobAWohl: @realDonaldTrump The #MAGA great again movement is WINNING, and the left-wing media can't stand it!","[Twitter for iPhone]",2017,7,"AM","08"
